code,num
C1072,726.1837855691509
C1128,993.9697827148804
C1456,503.4161666276162
C1840,529.6713530823913
C1332,984.8851079430247
C1563,1799.0356721628668
C1794,890.0688013387597
C1640,377.63307331546525
C1377,376.4930432436728
C2072,339.9212151484553
C1472,499.9147375451083
C1006,124.94280460283565
C1083,401.9973617657819
C1311,281.3628788190772
C2676,231.50467584327026
C2318,201.0417951316947
C1603,368.996653683465
C2523,338.50508822166194
C2177,152.53859697388503
C2411,762.1501602429054
C2033,158.03022173901277
C1604,474.9838588178278
C2535,424.9434888423581
C1040,498.30100944399425
C2417,340.7022159641566
C1812,137.34919890373044
C2253,128.6328395481296
C1294,530.3623060334797
C1772,451.67556774469404
C2646,442.71499213902007
C1152,941.9835948573558
C2423,161.13288958225388
C1844,405.8644613251856
C1318,258.47737206945453
C1729,69.85806355989894
C1602,341.2853493523466
C1239,362.1348587777774
C1721,530.349762758519
C1902,880.2515262780441
C1855,313.3607985034341
C2600,399.0299814376208
C1071,429.616128488629
C2295,424.0828259005656
C1621,573.6391915739096
C1852,702.2667371312185
C2555,1375.7104804796222
C1297,449.0500576592938
C2323,606.955349797677
C2215,444.10698599514814
C2112,357.55954417479523
C1830,787.3114846601953
C2602,312.82157561864534
C2608,884.4097798083206
C1215,675.9216283847817
C2369,558.7141326570979
C1158,277.37671917967606
C1887,537.9465921106012
C1189,248.6487041260563
C1637,347.3905470499722
C1225,151.54335334150986
C2374,370.0591671051477
C2397,506.33006185007207
C1105,1086.2495167429645
C1782,473.6120642461668
C1629,189.62570738664638
C1708,252.71378187256525
C2144,572.3991037003631
C1617,982.8483494551693
C1149,461.03064106643495
C1323,324.41761809361304
C1064,715.4431695567621
C1019,321.84961561120025
C2269,555.1947775246952
C1416,717.2524273516382
C1250,895.6771938506475
C1741,484.0777270693771
C1016,746.6492772224027
C2436,584.483153499798
C2039,790.3036743693386
C1253,886.9237146415575
C2028,1015.5449230326385
C1166,323.8276074600718
C1135,257.10696057781774
C1216,336.3156006153656
C1593,262.54688877388884
C1826,235.75053711737326
C1827,395.8343121226678
C1564,311.320203491026
C1495,1122.8757540846218
C2653,791.3248165678152
C1392,672.8700107835771
C2128,308.7428733955994
C1282,527.724894215986
C1521,1035.3649251021918
C2076,1073.127506696292
C1060,580.7973256827017
C2473,1161.5858489096495
C2557,663.1500462612223
C1835,912.2168869678904
C2224,600.0251399887293
C2222,449.0699380997936
C2430,790.1083540383098
C2497,486.0914779855512
C1494,940.940363150289
C1457,542.9268188298043
C1525,1158.882452458065
C1712,624.7805477749677
C2267,905.9195694084735
C1623,292.81455268511564
C2131,560.6644212309973
C2691,1284.942893098655
C1147,870.6706741995156
C1692,896.9048228979789
C1570,676.9950242116578
C1474,105.98919118308496
C1633,117.27883251998487
C2113,514.8645783396197
C2175,932.1867054736887
C2303,1502.6070916065034
C2547,527.918567803516
C2292,745.1832011391996
C1496,709.7316164202572
C1289,434.36259417961685
C1849,799.0997185569138
C1003,314.1905785106078
C2268,427.3370935433314
C2551,602.2783001098472
C2688,97.7463173097983
C1030,39.44555312167264
C2451,571.897164445267
C1749,546.2430680727871
C1349,222.7023349200701
C2043,251.68424945803378
C1229,247.07797176564648
C2363,552.7082228928712
C1414,430.2195581326866
C2174,457.9077750045316
C2091,126.83335982726035
C1841,70.17395091481862
C2404,130.05082971653334
C1683,236.39142449165735
C1038,358.7496243717406
C2456,258.0533453160228
C1266,520.8601224236311
C2152,40.32208711276187
C1267,362.46632646054945
C2189,232.3851921913767
C2675,0.0
C2335,0.0
C1327,0.0
