code,num
C1072,665.852553683744
C1128,1163.667463698981
C1456,579.1492613697075
C1840,545.0917459446183
C1332,1079.2896448090585
C1563,2076.663465162908
C1794,954.4564944544286
C1640,477.128450098314
C1377,365.5625780323006
C2072,308.15712726853565
C1472,439.9036769902451
C1006,201.23953015662883
C1083,376.9000028200212
C1311,197.46703512886546
C2676,306.52441406419666
C2318,151.32012356333232
C1603,461.07224031523793
C2523,253.52514175615025
C2177,165.22585181502666
C2411,622.2730992531785
C2033,214.45471772062217
C1604,436.6053119183067
C2535,447.9742590901682
C1040,492.5238759302475
C2417,375.8711287735709
C1812,161.7670434303281
C2253,143.7278918219581
C1294,480.67523041172154
C1772,395.9348279511605
C2646,498.94186110666635
C1152,802.2749071929996
C2423,109.65999868185821
C1844,518.5997350594257
C1318,152.01146211882914
C1729,112.47009139466354
C1602,280.333967157916
C1239,414.06759056070587
C1721,586.9966038715718
C1902,811.8951600904161
C1855,312.4325648838594
C2600,472.41576754681773
C1071,459.9531602705938
C2295,416.1680373366693
C1621,632.4440410614617
C1852,775.1549321377557
C2555,1304.4697529078044
C1297,515.3264688203423
C2323,672.2815228195219
C2215,451.74750409879977
C2112,414.4437680808249
C1830,797.0498979700537
C2602,276.0850589641718
C2608,931.1580615954672
C1215,730.2001576467788
C2369,590.6747049426032
C1158,288.34427471600054
C1887,568.8662532095481
C1189,230.08848538223765
C1637,447.4781662307044
C1225,128.35836958794076
C2374,413.4959459357244
C2397,564.9633996487784
C1105,907.9488725180879
C1782,386.3842376557861
C1629,174.83534297503093
C1708,264.6824553937042
C2144,564.0915805295865
C1617,903.81839882387
C1149,476.4972402615807
C1323,421.123638236401
C1064,727.5362875219165
C1019,316.90180648256626
C2269,652.4439924278186
C1416,740.2043887576463
C1250,967.7017907409005
C1741,484.47775221763345
C1016,634.6549251162896
C2436,637.0436135768268
C2039,909.7185253051042
C1253,816.4437888561955
C2028,946.2668594573677
C1166,321.9141899269521
C1135,269.03757452881496
C1216,308.9620387224571
C1593,241.86283373235216
C1826,230.69419940838281
C1827,374.4093447275451
C1564,266.66622924096345
C1495,1077.1896282259013
C2653,850.8708521703056
C1392,703.7166549780159
C2128,322.23506762366765
C1282,612.9961336269049
C1521,1010.4058198353442
C2076,985.5699309362411
C1060,529.6328843948153
C2473,1225.8408443729693
C2557,444.84900469493977
C1835,817.1641481544106
C2224,556.0019168836595
C2222,461.9573801996224
C2430,798.1621697947198
C2497,615.9239201263302
C1494,923.8330104670467
C1457,532.2410281929166
C1525,1175.5085678549965
C1712,619.684414729773
C2267,832.7554857838186
C1623,310.68960324697736
C2131,558.5180670534563
C2691,1159.064647835259
C1147,895.5602128414857
C1692,806.1844063865062
C1570,711.0477663923916
C1474,106.36492702819528
C1633,139.30180076177575
C2113,610.3589602002842
C2175,853.1485848505264
C2303,1605.3896081889834
C2547,518.2486085257291
C2292,1012.3405771760627
C1496,805.1457165083217
C1289,373.0097795571511
C1849,761.7350479217914
C1003,303.2615940171172
C2268,369.0080948123264
C2551,677.883338146066
C2688,70.24447021948968
C1030,43.82046542866083
C2451,651.2700030799375
C1749,519.9247400859795
C1349,307.876414812316
C2043,264.0379334844277
C1229,313.3353307607564
C2363,417.8479270530538
C1414,461.0291209829087
C2174,395.476643603306
C2091,115.0820011628465
C1841,101.7836138357454
C2404,130.16221600132522
C1683,206.37461143624625
C1038,323.1870728129995
C2456,237.47153823498036
C1266,478.4533774677342
C2152,24.23534080685019
C1267,385.8617316244238
C2189,205.03415126680278
C2675,0.0
C2335,0.0
C1327,0.0
