code,num
C1072,661.6518364443875
C1128,1117.164249266232
C1456,623.0901878586214
C1840,550.1484622020965
C1332,893.6823164286238
C1563,1719.2769782238101
C1794,1020.079793114574
C1640,358.26616764953195
C1377,344.16204088932375
C2072,274.21862087367947
C1472,533.6991050182638
C1006,161.21491640731966
C1083,366.2154490131951
C1311,307.2887828382261
C2676,202.09024346122848
C2318,276.40844413810686
C1603,463.7165002546904
C2523,324.94950661674943
C2177,178.43450065246196
C2411,654.6298230814815
C2033,249.83291073495317
C1604,474.46706685154095
C2535,461.3840254392576
C1040,550.9189295546265
C2417,309.06753738920776
C1812,157.72081453600737
C2253,126.5353091892644
C1294,551.7025037488542
C1772,356.27043239315844
C2646,510.70263733837896
C1152,808.6536702945896
C2423,158.2101156805893
C1844,491.14301027996777
C1318,237.2427175432425
C1729,91.50944456294336
C1602,294.37166071423746
C1239,430.19299989647203
C1721,583.5748972897834
C1902,943.1191517343095
C1855,330.9838095015436
C2600,500.49825497970016
C1071,461.98376774787965
C2295,407.3779942238506
C1621,567.1837925106472
C1852,694.728767597872
C2555,1330.7636035833573
C1297,451.24432950538966
C2323,642.6095733073696
C2215,365.94441711442136
C2112,382.23573459086697
C1830,757.5826214982716
C2602,279.89165188197774
C2608,971.3831389296739
C1215,653.7743654865036
C2369,608.4876076568919
C1158,269.4865705857472
C1887,571.4016488149292
C1189,240.9478341865065
C1637,359.5141601001335
C1225,151.5382837117351
C2374,364.6206127189985
C2397,556.4569492100994
C1105,675.3315712580396
C1782,408.529545877377
C1629,166.64322772232012
C1708,286.5854155292393
C2144,585.6940534371496
C1617,988.317801658117
C1149,524.6476334568621
C1323,469.3316481786882
C1064,737.0300769197892
C1019,287.3119145049591
C2269,610.1724924554746
C1416,733.9771969022967
C1250,658.5784969916275
C1741,476.2820304445591
C1016,670.0102158820973
C2436,558.4033761126882
C2039,980.6303600783398
C1253,986.6828627674113
C2028,974.0211665892369
C1166,322.10410707707933
C1135,229.3284556837415
C1216,302.37371805414443
C1593,209.56354089525973
C1826,270.35147610271014
C1827,367.1098016058613
C1564,280.0152887269574
C1495,975.7384087831758
C2653,826.4003530455267
C1392,731.7295095159219
C2128,286.02737554506774
C1282,733.4360629833201
C1521,1060.4383155399332
C2076,1044.0940055176345
C1060,611.709227154233
C2473,1133.3770194416845
C2557,646.504130323654
C1835,945.7432985732496
C2224,559.400895835604
C2222,395.65045575699315
C2430,745.4261745047152
C2497,663.4555916836227
C1494,971.8192362898558
C1457,549.6759957984896
C1525,1306.9047800753813
C1712,580.8698878269682
C2267,996.9388164367558
C1623,287.51011612520927
C2131,571.1862790961327
C2691,1275.287402981906
C1147,557.2809857010596
C1692,896.9374672929546
C1570,733.4118548245257
C1474,80.3102828959207
C1633,148.25302552954636
C2113,564.8523267908978
C2175,869.9014479334429
C2303,1517.2893347411002
C2547,569.6661247775924
C2292,1034.0056962131443
C1496,761.7752472982878
C1289,411.92181801819044
C1849,764.0241452130966
C1003,313.6396563964613
C2268,427.2592864461786
C2551,754.5001859790347
C2688,98.54635782454011
C1030,48.76295445633
C2451,482.0054122129927
C1749,520.5223391944386
C1349,268.30132323822653
C2043,231.28892537210226
C1229,291.73764840431454
C2363,424.37090729073424
C1414,416.59341796221224
C2174,433.7836210650354
C2091,125.45474276861341
C1841,61.37690127404839
C2404,136.1217262625628
C1683,242.79575375300203
C1038,337.83953265468074
C2456,217.40326478603208
C1266,427.6194410950604
C2152,31.451739663965565
C1267,453.18729314171924
C2189,190.83947576045108
C2675,0.0
C2335,0.0
C1327,0.0
