code,num
C1072,654.1581377
C1128,1196.544154
C1456,573.0814177
C1840,582.3574163
C1332,1070.152558
C1563,1606.876463
C1794,943.9419939
C1640,427.0714737
C1377,345.5323472
C2072,319.5171141
C1472,501.1856511
C1006,187.8799663
C1083,501.96933
C1311,331.1766149
C2676,8.801377937
C2318,320.0392601
C1603,617.6054584
C2523,421.3014111
C2177,113.0985577
C2411,716.0887958
C2033,184.0315112
C1604,391.9760278
C2535,405.0852146
C1040,460.7159487
C2417,400.038998
C1812,16.61608328
C2253,128.5939116
C1294,441.310624
C1772,521.4667451
C2646,395.5392694
C1152,910.4054396
C2423,253.6465812
C1844,587.1397375
C1318,363.2396363
C1729,178.0103049
C1602,416.6493342
C1239,522.7747823
C1721,507.7050977
C1902,759.0740585
C1855,307.4244166
C2600,490.1292059
C1071,377.2713249
C2295,290.4255792
C1621,587.6918605
C1852,1084.340348
C2555,1112.25094
C1297,490.783107
C2323,563.2950801
C2215,390.9862957
C2112,333.0198219
C1830,774.3436688
C2602,319.5837742
C2608,1039.286826
C1215,711.4128212
C2369,600.3186681
C1158,207.650679
C1887,524.1028686
C1189,362.1637885
C1637,426.2014938
C1225,211.2799822
C2374,365.1482327
C2397,542.5483248
C1105,938.6948306
C1782,394.5071874
C1629,245.353852
C1708,381.4222991
C2144,510.1190208
C1617,1017.792814
C1149,548.1631587
C1323,463.8226205
C1064,669.6620052
C1019,306.7986583
C2269,593.4542954
C1416,843.1873827
C1250,999.6670721
C1741,507.6646987
C1016,719.3554516
C2436,680.5228655
C2039,918.4485049
C1253,795.3792412
C2028,1216.819019
C1166,262.6875379
C1135,269.7202323
C1216,297.6024066
C1593,335.8120635
C1826,167.4452485
C1827,304.4734032
C1564,373.2842843
C1495,981.1264148
C2653,775.1653245
C1392,582.1651165
C2128,361.1877639
C1282,602.7643183
C1521,1210.27031
C2076,1053.470308
C1060,646.333771
C2473,1159.054266
C2557,659.2425961
C1835,795.8043537
C2224,653.8741394
C2222,341.4228994
C2430,679.3160013
C2497,491.4724145
C1494,862.5795214
C1457,566.2354602
C1525,1140.656585
C1712,532.5523748
C2267,927.4091878
C1623,254.3333397
C2131,506.3367947
C2691,944.1036444
C1147,1004.942624
C1692,986.196966
C1570,777.3531257
C1474,234.8031086
C1633,115.2134896
C2113,496.2140641
C2175,772.0805703
C2303,1181.341706
C2547,608.8539697
C2292,815.4032961
C1496,621.4530408
C1289,393.7061695
C1849,826.5158335
C1003,199.4294372
C2268,335.5024227
C2551,618.3909141
C2688,199.3402443
C1030,33.96367607
C2451,533.7554009
C1749,506.8077023
C1349,247.4597279
C2043,239.2023438
C1229,219.7112544
C2363,399.1140273
C1414,467.6950868
C2174,404.7069836
C2091,179.9963551
C1841,54.14449402
C2404,106.9017455
C1683,278.8550065
C1038,191.8102557
C2456,240.7782048
C1266,410.5665525
C2152,59.58737013
C1267,230.9748295
C2189,49.89616493
C2675,0
C2335,0
C1327,0
