code,num
C1072,795.9092507152687
C1128,1379.40265324914
C1456,620.2964357456062
C1840,567.4064586718844
C1332,1279.480800730496
C1563,1359.0855155655354
C1794,1072.7716493188998
C1640,502.0031947365329
C1377,387.0675494476829
C2072,255.1584745921616
C1472,393.44891311743413
C1006,206.3452571972343
C1083,474.02561269620435
C1311,388.0266147412005
C2676,235.40832570237407
C2318,394.65945145607407
C1603,546.5995318712193
C2523,398.2894695618374
C2177,144.66697593469632
C2411,786.7206838047571
C2033,199.79918600475904
C1604,365.05586711841903
C2535,434.1739782871821
C1040,460.8676606804507
C2417,420.92798437735377
C1812,51.66360931236139
C2253,179.137246254668
C1294,527.7310824749026
C1772,593.39435292551
C2646,490.3776823179144
C1152,1030.9366244428736
C2423,123.27448954589039
C1844,501.35972975310506
C1318,419.4703805333373
C1729,164.10707070620384
C1602,438.61346242380426
C1239,453.93097802859575
C1721,629.7202444047751
C1902,905.9823120618557
C1855,291.81763848271635
C2600,484.8987164191134
C1071,492.3312706613457
C2295,417.33756576681833
C1621,628.8497526293588
C1852,968.2150469850471
C2555,1406.977754706888
C1297,652.470219676088
C2323,710.1152928252085
C2215,533.3676043129083
C2112,409.5882473511577
C1830,869.4698584927095
C2602,262.0703461811015
C2608,1187.6905584208969
C1215,722.1437914100803
C2369,573.806967423186
C1158,250.9084034691759
C1887,718.8404972166563
C1189,324.9951221994918
C1637,480.61804693602227
C1225,219.4575108500329
C2374,373.2801786012669
C2397,529.6745974318582
C1105,1031.1740961303258
C1782,404.0336673247489
C1629,213.85906224959896
C1708,280.7745598313113
C2144,523.0360627513174
C1617,1068.9582534559256
C1149,610.3021059438637
C1323,504.58672629851475
C1064,742.2735601001195
C1019,191.15389434405
C2269,578.6631252749648
C1416,925.8117933796374
C1250,1087.2696638223767
C1741,493.99713862764366
C1016,748.1211160591456
C2436,758.5690716049604
C2039,1075.8947764267605
C1253,946.3924845866565
C2028,1301.0957029073538
C1166,233.73637188704038
C1135,281.81105565900737
C1216,270.8508588313007
C1593,253.74305050904806
C1826,187.24167043667066
C1827,314.4108793374654
C1564,398.83061037976387
C1495,1059.4686863592967
C2653,900.5598943010533
C1392,707.4987837944076
C2128,333.5523280563433
C1282,655.7143437984394
C1521,1244.9685256695839
C2076,1173.5628287824345
C1060,741.0299370715712
C2473,1419.250541990832
C2557,720.9944090113034
C1835,933.5080433624449
C2224,691.4735482157425
C2222,417.7732970230826
C2430,841.5041810363417
C2497,805.4815528794973
C1494,1041.057579371044
C1457,639.1101222694535
C1525,1355.301821943334
C1712,680.4727546803971
C2267,1121.8816208524931
C1623,324.85068277037954
C2131,606.6642259353465
C2691,1201.8737544207188
C1147,1025.8482196838565
C1692,1244.9929895738887
C1570,877.6486346846648
C1474,179.1331649627536
C1633,253.44406338125182
C2113,589.7694424911274
C2175,928.7931589844908
C2303,1456.1619440990155
C2547,682.6816162825932
C2292,1346.2328634020855
C1496,737.1021895725854
C1289,421.78366841228024
C1849,832.6065908888422
C1003,110.79323598625713
C2268,397.61206051992883
C2551,1110.182092810777
C2688,140.87289214089424
C1030,23.73679525239898
C2451,753.693499738754
C1749,494.58624873293996
C1349,291.41561580316704
C2043,132.80159157457635
C1229,567.7094912245545
C2363,316.12764465685103
C1414,431.7343390449611
C2174,371.26706178785804
C2091,49.29048848551936
C1841,107.8831414956986
C2404,34.430146422015284
C1683,152.9477596808739
C1038,157.49447803135732
C2456,240.6261593209789
C1266,500.63345054971023
C2152,73.53244948145357
C1267,253.01145754366215
C2189,159.94693273502432
C2675,0.0
C2335,0.0
C1327,0.0
