code,num
C1072,624.4020247863847
C1128,1165.1608428218217
C1456,620.9125696822123
C1840,553.2583462120031
C1332,1036.5885880611966
C1563,1621.7277470963409
C1794,929.5986666765347
C1640,379.0295686576775
C1377,301.5282836256346
C2072,283.39424809852915
C1472,482.19254015462604
C1006,90.9739481508714
C1083,495.6294621857552
C1311,394.51469886354704
C2676,127.24506864305637
C2318,269.83856205662323
C1603,615.8420290287676
C2523,436.93362195060945
C2177,119.33773339356725
C2411,678.7199656298316
C2033,210.99025636066784
C1604,414.19925758883596
C2535,430.18355563154216
C1040,463.0400145334777
C2417,425.2252435698274
C1812,18.283779086095706
C2253,124.36733066007876
C1294,458.085853090799
C1772,519.660913809205
C2646,414.1655126862631
C1152,908.0218428038432
C2423,247.10854111636738
C1844,576.9107148287393
C1318,415.44184416262306
C1729,156.2586126249694
C1602,383.36210948859616
C1239,519.4608659204376
C1721,539.9606490200749
C1902,781.6002593179207
C1855,313.046345001303
C2600,474.38385926192115
C1071,368.2504376002028
C2295,266.12963661451283
C1621,608.4443889688193
C1852,1135.8093111706878
C2555,1091.4224628913369
C1297,478.67760010157656
C2323,547.7435754193147
C2215,379.2864357522401
C2112,317.7318255434471
C1830,736.3514519561342
C2602,301.4656100751698
C2608,1018.2534493192868
C1215,649.3361913237139
C2369,567.1418954987062
C1158,210.14036041908525
C1887,489.61456009966014
C1189,342.07159173845787
C1637,413.0629822529131
C1225,216.86766767271138
C2374,368.5920730497644
C2397,564.8895115666638
C1105,949.3385212839578
C1782,389.85700660709404
C1629,217.00787469860492
C1708,376.8969465870668
C2144,518.5795671621593
C1617,939.2834971474147
C1149,540.3807657603279
C1323,446.06614405602477
C1064,655.975998361557
C1019,303.66360313677313
C2269,594.958052263355
C1416,842.9751259231841
C1250,983.2557759935968
C1741,518.8515051975795
C1016,659.8155369280504
C2436,638.2873308418177
C2039,860.1768005110717
C1253,689.4569013803247
C2028,1183.8883748657238
C1166,263.5774098300114
C1135,283.33997778291354
C1216,281.3413311360559
C1593,321.8578718755412
C1826,173.45990803565238
C1827,307.23832391838977
C1564,340.84831647990285
C1495,952.0594395121473
C2653,803.4600312211792
C1392,562.1119084912568
C2128,333.1890162079595
C1282,612.2978025068352
C1521,1171.4848304340308
C2076,1047.4495796234744
C1060,647.5629077409795
C2473,1110.0909151306826
C2557,678.5398662085403
C1835,796.9329117912259
C2224,687.5458462331476
C2222,317.59631294599563
C2430,782.2495189378309
C2497,635.0548118046617
C1494,999.9437117516098
C1457,615.5051712664864
C1525,1077.0438725322438
C1712,534.6001501710111
C2267,971.1895832323264
C1623,232.06147838482866
C2131,604.5408879956158
C2691,1114.5280560494693
C1147,975.158107433931
C1692,1007.6934131315944
C1570,794.6393621067381
C1474,177.88988797756113
C1633,154.51151655690532
C2113,495.70567002705013
C2175,904.3825468138672
C2303,1307.9394391178062
C2547,554.7272765488977
C2292,773.0381713724385
C1496,769.0602798912155
C1289,331.87828145595256
C1849,763.0082441845018
C1003,235.13503039427187
C2268,350.63032688749
C2551,576.3212600573974
C2688,166.81691602861784
C1030,49.88002289939064
C2451,690.9980536196038
C1749,557.4594939321817
C1349,262.18656271653583
C2043,277.5717972857757
C1229,281.7642735653184
C2363,444.51202248216424
C1414,516.0441500857089
C2174,440.71579009055006
C2091,188.60256147872505
C1841,103.30750190701853
C2404,173.70273694802506
C1683,306.1346469441237
C1038,216.87674521377508
C2456,198.97797292255515
C1266,376.25927669323073
C2152,25.35682169324052
C1267,205.67636440032692
C2189,-0.02271481373065143
C2675,0.0
C2335,0.0
C1327,0.0
